Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
8348007;Hmas Cerberus;Hmas Cerberus;;P;PPLX;AU;Australia;;07;25340;;;1278;;14;Australia/Melbourne;2019-07-18;Australia;-38.36491, 145.20038
8348019;Croydon Park;Croydon Park;;P;PPLX;AU;Australia;;05;45890;;;3941;;14;Australia/Adelaide;2019-07-18;Australia;-34.88028, 138.56779
2060886;Subiaco;Subiaco;Subiaco;P;PPLX;AU;Australia;;08;56580;;;9690;;30;Australia/Perth;2019-07-18;Australia;-31.9485, 115.8268
2061224;Spearwood;Spearwood;Spearwood;P;PPLX;AU;Australia;;08;51820;;;9872;;5;Australia/Perth;2019-07-18;Australia;-32.10534, 115.77797
2063054;Port Broughton;Port Broughton;Port Broughton;P;PPL;AU;Australia;;05;40430;;;1214;;10;Australia/Adelaide;2019-07-18;Australia;-33.6007, 137.93597
2066679;McLaren Vale;McLaren Vale;McLaren Vale;P;PPLX;AU;Australia;;05;45340;;;3754;;76;Australia/Adelaide;2019-07-18;Australia;-35.21895, 138.54326
2068835;Kalbarri;Kalbarri;KAX,Kalbarri;P;PPL;AU;Australia;;08;56790;;;2602;;13;Australia/Perth;2019-07-18;Australia;-27.7105, 114.16505
2070106;Happy Valley;Happy Valley;Happy Valley;P;PPL;AU;Australia;;05;44060;;;11420;;120;Australia/Adelaide;2025-11-12;Australia;-35.08333, 138.53333
2077358;Bakers Hill;Bakers Hill;Bakers Hill;P;PPL;AU;Australia;;08;56730;;;1114;;296;Australia/Perth;2019-07-18;Australia;-31.74692, 116.45866
2078894;East Fremantle;East Fremantle;East Fremantle,Ist Frimantl,Ist-Frimantl,dong fu li man te er,frmntl alshrqyt,frmntl shrqy  astralyay ghrby,Іст Фрімантл,Ист-Фримантл,ایسٹ فریمینٹل، مغربی آسٹریلیا,فرمنتل الشرقية,فرمنتل شرقی، استرالیای غربی,東弗里曼特爾;P;PPL;AU;Australia;;08;53150;;;7209;;7;Australia/Perth;2024-01-07;Australia;-32.03823, 115.7676
2142409;Yatala;Yatala;Yatala;P;PPLX;AU;Australia;;04;33430;;;1334;;6;Australia/Brisbane;2015-02-13;Australia;-27.71667, 153.21667
2142743;Wyong;Wyong;Wyong;P;PPLX;AU;Australia;;02;11650;;;4309;;16;Australia/Sydney;2019-07-18;Australia;-33.28254, 151.42327
2142777;Wyee;Wyee;Wyee;P;PPLX;AU;Australia;;02;14650;;;2377;;25;Australia/Sydney;2019-07-18;Australia;-33.18252, 151.48804
2143973;Westmead;Westmead;;P;PPLX;AU;Australia;;02;16260;;;17835;;36;Australia/Sydney;2019-07-18;Australia;-33.80383, 150.98768
2144157;Wellington Point;Wellington Point;Wellington Point;P;PPLX;AU;Australia;;04;36250;;;12052;;2;Australia/Brisbane;2022-08-01;Australia;-27.48333, 153.25
2144220;Wee Waa;Wee Waa;WEW,Wee Waa;P;PPL;AU;Australia;;02;15750;;;2072;;194;Australia/Sydney;2019-07-18;Australia;-30.2266, 149.44041
2144914;Wallerawang;Wallerawang;Wallerawang;P;PPL;AU;Australia;;02;14870;;;1943;;897;Australia/Sydney;2019-07-18;Australia;-33.41096, 150.06456
2145796;Turramurra;Turramurra;Turramurra,taramara,ٹورامورا، نیو ساؤتھ ویلز,ターラマラ;P;PPL;AU;Australia;;02;14500;;;11690;;183;Australia/Sydney;2019-07-18;Australia;-33.73342, 151.12849
